EventType,EventTime_ET,OffsetMin,Minute_ET,Actual,Forecast,Previous,BTC_ret_1m,ETH_ret_1m,Surprise,Category,BTC_volume_1m,ETH_volume_1m
CPI,2024-01-11 09:30:00-05:00,108,2024-01-11 11:18:00-05:00,0.3,0.3,0.3,0.00242851,0.00310363,0,Equal,243.51,2449.03
CPI,2024-01-11 09:30:00-05:00,109,2024-01-11 11:19:00-05:00,0.3,0.3,0.3,0.00022975,0.00048609,0,Equal,182.58,1115.24
CPI,2024-01-11 09:30:00-05:00,110,2024-01-11 11:20:00-05:00,0.3,0.3,0.3,-0.00234774,-0.00222107,0,Equal,190.77,893.2
CPI,2024-01-11 09:30:00-05:00,111,2024-01-11 11:21:00-05:00,0.3,0.3,0.3,0.00140697,0.00093137,0,Equal,182.17,780.3
CPI,2024-01-11 09:30:00-05:00,112,2024-01-11 11:22:00-05:00,0.3,0.3,0.3,-0.00218341,-0.00113127,0,Equal,127.48,695.32
CPI,2024-01-11 09:30:00-05:00,113,2024-01-11 11:23:00-05:00,0.3,0.3,0.3,-0.00131877,-0.00132969,0,Equal,144.78,707.54
CPI,2024-01-11 09:30:00-05:00,114,2024-01-11 11:24:00-05:00,0.3,0.3,0.3,0.00125778,0.0016411,0,Equal,143.88,795.18
CPI,2024-01-11 09:30:00-05:00,115,2024-01-11 11:25:00-05:00,0.3,0.3,0.3,0.00038889,0.00034778,0,Equal,264.81,1344
CPI,2024-01-11 09:30:00-05:00,116,2024-01-11 11:26:00-05:00,0.3,0.3,0.3,-0.00212247,-0.00287009,0,Equal,217.67,1172.86
CPI,2024-01-11 09:30:00-05:00,117,2024-01-11 11:27:00-05:00,0.3,0.3,0.3,0.00106208,-0.00012397,0,Equal,145.63,911.86
CPI,2024-01-11 09:30:00-05:00,118,2024-01-11 11:28:00-05:00,0.3,0.3,0.3,-0.00073731,-0.00070127,0,Equal,133.62,654.04
CPI,2024-01-11 09:30:00-05:00,119,2024-01-11 11:29:00-05:00,0.3,0.3,0.3,-0.00038249,0.00026752,0,Equal,122.4,713.79
CPI,2024-01-11 09:30:00-05:00,120,2024-01-11 11:30:00-05:00,0.3,0.3,0.3,-0.00271106,-0.0018024,0,Equal,173.12,1997.35
CPI,2024-02-13 09:30:00-05:00,-60,2024-02-13 08:30:00-05:00,0.4,0.3,0.3,-0.00291637,-0.00280409,0.1,Above,332.88,4144.64
CPI,2024-02-13 09:30:00-05:00,-59,2024-02-13 08:31:00-05:00,0.4,0.3,0.3,0.00152362,0.00000376,0.1,Above,126.2,1492.42
CPI,2024-02-13 09:30:00-05:00,-58,2024-02-13 08:32:00-05:00,0.4,0.3,0.3,-0.0016968,-0.00198492,0.1,Above,118.44,898.34
CPI,2024-02-13 09:30:00-05:00,-57,2024-02-13 08:33:00-05:00,0.4,0.3,0.3,0.00013527,-0.0010999,0.1,Above,141.05,2227.74
CPI,2024-02-13 09:30:00-05:00,-56,2024-02-13 08:34:00-05:00,0.4,0.3,0.3,0.00055694,0.00059204,0.1,Above,62.13,783.49
CPI,2024-02-13 09:30:00-05:00,-55,2024-02-13 08:35:00-05:00,0.4,0.3,0.3,-0.00153432,-0.00208409,0.1,Above,96.6,1048.4
CPI,2024-02-13 09:30:00-05:00,-54,2024-02-13 08:36:00-05:00,0.4,0.3,0.3,-0.00729337,-0.01152989,0.1,Above,621.12,5237.11
CPI,2024-02-13 09:30:00-05:00,-53,2024-02-13 08:37:00-05:00,0.4,0.3,0.3,0.00384634,0.00566599,0.1,Above,366.15,6028.26
CPI,2024-02-13 09:30:00-05:00,-52,2024-02-13 08:38:00-05:00,0.4,0.3,0.3,-0.00106744,-0.00235165,0.1,Above,181.2,2044.26
CPI,2024-02-13 09:30:00-05:00,-51,2024-02-13 08:39:00-05:00,0.4,0.3,0.3,0.00331337,0.00519419,0.1,Above,184.35,1464.1
CPI,2024-02-13 09:30:00-05:00,-50,2024-02-13 08:40:00-05:00,0.4,0.3,0.3,0.0010103,0.00085996,0.1,Above,107.22,1226.82
CPI,2024-02-13 09:30:00-05:00,-49,2024-02-13 08:41:00-05:00,0.4,0.3,0.3,0.00020182,0.00121881,0.1,Above,109.94,1817.28
CPI,2024-02-13 09:30:00-05:00,-48,2024-02-13 08:42:00-05:00,0.4,0.3,0.3,0.00012107,-0.0010283,0.1,Above,74.12,734
CPI,2024-02-13 09:30:00-05:00,-47,2024-02-13 08:43:00-05:00,0.4,0.3,0.3,-0.00234011,-0.00219874,0.1,Above,78.89,739.67
CPI,2024-02-13 09:30:00-05:00,-46,2024-02-13 08:44:00-05:00,0.4,0.3,0.3,0.00182346,0.00043617,0.1,Above,133.63,1642.4
CPI,2024-02-13 09:30:00-05:00,-45,2024-02-13 08:45:00-05:00,0.4,0.3,0.3,-0.00173354,-0.00005308,0.1,Above,75.01,581.02
CPI,2024-02-13 09:30:00-05:00,-44,2024-02-13 08:46:00-05:00,0.4,0.3,0.3,0.00047013,0.00119426,0.1,Above,58.26,680.89
CPI,2024-02-13 09:30:00-05:00,-43,2024-02-13 08:47:00-05:00,0.4,0.3,0.3,0.00206922,0.00174949,0.1,Above,69.86,461.55
CPI,2024-02-13 09:30:00-05:00,-42,2024-02-13 08:48:00-05:00,0.4,0.3,0.3,0.00008471,0.00039692,0.1,Above,36.36,528.74
CPI,2024-02-13 09:30:00-05:00,-41,2024-02-13 08:49:00-05:00,0.4,0.3,0.3,0.00043663,-0.00001511,0.1,Above,47.18,750.03
CPI,2024-02-13 09:30:00-05:00,-40,2024-02-13 08:50:00-05:00,0.4,0.3,0.3,-0.00039874,-0.00039299,0.1,Above,40.63,306.35
CPI,2024-02-13 09:30:00-05:00,-39,2024-02-13 08:51:00-05:00,0.4,0.3,0.3,0.00490461,0.00465721,0.1,Above,213.76,1454.48
CPI,2024-02-13 09:30:00-05:00,-38,2024-02-13 08:52:00-05:00,0.4,0.3,0.3,-0.00109755,-0.00087294,0.1,Above,195.39,1373.85
CPI,2024-02-13 09:30:00-05:00,-37,2024-02-13 08:53:00-05:00,0.4,0.3,0.3,-0.00065294,-0.0008963,0.1,Above,175.23,758.91
CPI,2024-02-13 09:30:00-05:00,-36,2024-02-13 08:54:00-05:00,0.4,0.3,0.3,-0.00028004,0.00031286,0.1,Above,80.66,338.95
CPI,2024-02-13 09:30:00-05:00,-35,2024-02-13 08:55:00-05:00,0.4,0.3,0.3,-0.00029279,-0.00054262,0.1,Above,48.24,360.17
CPI,2024-02-13 09:30:00-05:00,-34,2024-02-13 08:56:00-05:00,0.4,0.3,0.3,-0.00085349,-0.00052029,0.1,Above,81.96,624.55
CPI,2024-02-13 09:30:00-05:00,-33,2024-02-13 08:57:00-05:00,0.4,0.3,0.3,-0.00091623,-0.0015051,0.1,Above,94.94,1195.04
CPI,2024-02-13 09:30:00-05:00,-32,2024-02-13 08:58:00-05:00,0.4,0.3,0.3,-0.00097692,-0.00135625,0.1,Above,76.66,458.11
CPI,2024-02-13 09:30:00-05:00,-31,2024-02-13 08:59:00-05:00,0.4,0.3,0.3,-0.00098917,0.00007566,0.1,Above,144.23,296.38
CPI,2024-02-13 09:30:00-05:00,-30,2024-02-13 09:00:00-05:00,0.4,0.3,0.3,0.00034082,0.00090785,0.1,Above,73.94,417.89
CPI,2024-02-13 09:30:00-05:00,-29,2024-02-13 09:01:00-05:00,0.4,0.3,0.3,0.00032617,0.00136054,0.1,Above,110.32,705.78
CPI,2024-02-13 09:30:00-05:00,-28,2024-02-13 09:02:00-05:00,0.4,0.3,0.3,0.00166824,0.00098128,0.1,Above,76.52,904.28
CPI,2024-02-13 09:30:00-05:00,-27,2024-02-13 09:03:00-05:00,0.4,0.3,0.3,-0.00122291,-0.0016326,0.1,Above,68.92,380.53
CPI,2024-02-13 09:30:00-05:00,-26,2024-02-13 09:04:00-05:00,0.4,0.3,0.3,0.00044511,0.00048341,0.1,Above,41.19,179.15
CPI,2024-02-13 09:30:00-05:00,-25,2024-02-13 09:05:00-05:00,0.4,0.3,0.3,-0.00149239,-0.00134382,0.1,Above,26.09,333.59
CPI,2024-02-13 09:30:00-05:00,-24,2024-02-13 09:06:00-05:00,0.4,0.3,0.3,-0.00080778,-0.00031373,0.1,Above,76.83,454.33
CPI,2024-02-13 09:30:00-05:00,-23,2024-02-13 09:07:00-05:00,0.4,0.3,0.3,-0.00249762,-0.0025144,0.1,Above,124.83,1237.21
CPI,2024-02-13 09:30:00-05:00,-22,2024-02-13 09:08:00-05:00,0.4,0.3,0.3,-0.00023274,-0.00027671,0.1,Above,60.56,998.05
CPI,2024-02-13 09:30:00-05:00,-21,2024-02-13 09:09:00-05:00,0.4,0.3,0.3,0.00127705,0.00232806,0.1,Above,78.95,730.49
CPI,2024-02-13 09:30:00-05:00,-20,2024-02-13 09:10:00-05:00,0.4,0.3,0.3,-0.0014371,-0.00262528,0.1,Above,51.85,350.91
CPI,2024-02-13 09:30:00-05:00,-19,2024-02-13 09:11:00-05:00,0.4,0.3,0.3,-0.00163715,-0.00248048,0.1,Above,189.84,813.73
CPI,2024-02-13 09:30:00-05:00,-18,2024-02-13 09:12:00-05:00,0.4,0.3,0.3,-0.00047131,-0.00053991,0.1,Above,179.98,2523.79
CPI,2024-02-13 09:30:00-05:00,-17,2024-02-13 09:13:00-05:00,0.4,0.3,0.3,-0.00384798,-0.00298254,0.1,Above,218.71,1305.87
CPI,2024-02-13 09:30:00-05:00,-16,2024-02-13 09:14:00-05:00,0.4,0.3,0.3,0.00145736,0.00216347,0.1,Above,242.5,1374.69
CPI,2024-02-13 09:30:00-05:00,-15,2024-02-13 09:15:00-05:00,0.4,0.3,0.3,0.00098176,0.00219687,0.1,Above,174.77,948.65
CPI,2024-02-13 09:30:00-05:00,-14,2024-02-13 09:16:00-05:00,0.4,0.3,0.3,0.00105299,0.00173617,0.1,Above,178.77,1161.54
CPI,2024-02-13 09:30:00-05:00,-13,2024-02-13 09:17:00-05:00,0.4,0.3,0.3,0.00150327,0.0007054,0.1,Above,177.79,985.72
CPI,2024-02-13 09:30:00-05:00,-12,2024-02-13 09:18:00-05:00,0.4,0.3,0.3,-0.00021136,-0.0013378,0.1,Above,174.22,900.83
CPI,2024-02-13 09:30:00-05:00,-11,2024-02-13 09:19:00-05:00,0.4,0.3,0.3,-0.00108765,-0.00125231,0.1,Above,71.25,441.97
CPI,2024-02-13 09:30:00-05:00,-10,2024-02-13 09:20:00-05:00,0.4,0.3,0.3,-0.00114124,-0.00085112,0.1,Above,75.5,479.72
CPI,2024-02-13 09:30:00-05:00,-9,2024-02-13 09:21:00-05:00,0.4,0.3,0.3,-0.00620539,-0.00625573,0.1,Above,507.96,3752.11
CPI,2024-02-13 09:30:00-05:00,-8,2024-02-13 09:22:00-05:00,0.4,0.3,0.3,-0.00206692,-0.00104472,0.1,Above,846.82,6539.6
CPI,2024-02-13 09:30:00-05:00,-7,2024-02-13 09:23:00-05:00,0.4,0.3,0.3,-0.00479747,-0.00405683,0.1,Above,463.06,4064.85
CPI,2024-02-13 09:30:00-05:00,-6,2024-02-13 09:24:00-05:00,0.4,0.3,0.3,0.00286962,0.00330023,0.1,Above,506.61,3712.97
CPI,2024-02-13 09:30:00-05:00,-5,2024-02-13 09:25:00-05:00,0.4,0.3,0.3,0.00258654,0.00176737,0.1,Above,189.75,2083.78
CPI,2024-02-13 09:30:00-05:00,-4,2024-02-13 09:26:00-05:00,0.4,0.3,0.3,0.00200636,0.00063146,0.1,Above,197.31,1829.88
CPI,2024-02-13 09:30:00-05:00,-3,2024-02-13 09:27:00-05:00,0.4,0.3,0.3,-0.00114738,0.00166752,0.1,Above,113.27,2049.96
CPI,2024-02-13 09:30:00-05:00,-2,2024-02-13 09:28:00-05:00,0.4,0.3,0.3,0.00080661,0.00035891,0.1,Above,140.97,1200.98
CPI,2024-02-13 09:30:00-05:00,-1,2024-02-13 09:29:00-05:00,0.4,0.3,0.3,0.00164423,0.00123666,0.1,Above,87.17,520.12
CPI,2024-02-13 09:30:00-05:00,0,2024-02-13 09:30:00-05:00,0.4,0.3,0.3,-0.00225726,-0.00178789,0.1,Above,99.03,931.1
CPI,2024-02-13 09:30:00-05:00,1,2024-02-13 09:31:00-05:00,0.4,0.3,0.3,0.00051683,0.00040099,0.1,Above,172.58,872.51
CPI,2024-02-13 09:30:00-05:00,2,2024-02-13 09:32:00-05:00,0.4,0.3,0.3,0.001832,0.00343569,0.1,Above,79.54,1051.25
CPI,2024-02-13 09:30:00-05:00,3,2024-02-13 09:33:00-05:00,0.4,0.3,0.3,0.00168141,0.00181849,0.1,Above,123.31,1230.96
CPI,2024-02-13 09:30:00-05:00,4,2024-02-13 09:34:00-05:00,0.4,0.3,0.3,0.00177278,0.00216075,0.1,Above,116.76,1826.76
CPI,2024-02-13 09:30:00-05:00,5,2024-02-13 09:35:00-05:00,0.4,0.3,0.3,-0.00179162,-0.00152329,0.1,Above,110.3,1724.05
CPI,2024-02-13 09:30:00-05:00,6,2024-02-13 09:36:00-05:00,0.4,0.3,0.3,0.00057245,0.00022391,0.1,Above,74.3,734.04
CPI,2024-02-13 09:30:00-05:00,7,2024-02-13 09:37:00-05:00,0.4,0.3,0.3,-0.00019682,0.00055775,0.1,Above,72.8,665.89
CPI,2024-02-13 09:30:00-05:00,8,2024-02-13 09:38:00-05:00,0.4,0.3,0.3,0.00158629,0.00087976,0.1,Above,89.35,1312.72
CPI,2024-02-13 09:30:00-05:00,9,2024-02-13 09:39:00-05:00,0.4,0.3,0.3,-0.00118214,-0.00117451,0.1,Above,117.94,675.94
CPI,2024-02-13 09:30:00-05:00,10,2024-02-13 09:40:00-05:00,0.4,0.3,0.3,-0.00154858,-0.00015173,0.1,Above,127.34,591.9
CPI,2024-02-13 09:30:00-05:00,11,2024-02-13 09:41:00-05:00,0.4,0.3,0.3,-0.00250744,-0.00124057,0.1,Above,155.1,877.09
CPI,2024-02-13 09:30:00-05:00,12,2024-02-13 09:42:00-05:00,0.4,0.3,0.3,0.00192796,0.00180808,0.1,Above,86.64,697.34
CPI,2024-02-13 09:30:00-05:00,13,2024-02-13 09:43:00-05:00,0.4,0.3,0.3,-0.00065162,0.00056495,0.1,Above,130.29,987.38
CPI,2024-02-13 09:30:00-05:00,14,2024-02-13 09:44:00-05:00,0.4,0.3,0.3,-0.00074254,0.00009095,0.1,Above,54.84,911.15
CPI,2024-02-13 09:30:00-05:00,15,2024-02-13 09:45:00-05:00,0.4,0.3,0.3,0.00076231,0.00138304,0.1,Above,131.88,1843.8
CPI,2024-02-13 09:30:00-05:00,16,2024-02-13 09:46:00-05:00,0.4,0.3,0.3,-0.00111308,-0.00090057,0.1,Above,109.19,824.05
CPI,2024-02-13 09:30:00-05:00,17,2024-02-13 09:47:00-05:00,0.4,0.3,0.3,-0.00245338,-0.00237466,0.1,Above,115.69,1136.05
CPI,2024-02-13 09:30:00-05:00,18,2024-02-13 09:48:00-05:00,0.4,0.3,0.3,0.0013852,0.00033788,0.1,Above,99.44,677.95
CPI,2024-02-13 09:30:00-05:00,19,2024-02-13 09:49:00-05:00,0.4,0.3,0.3,-0.00184533,-0.00173435,0.1,Above,93.88,1105.94
CPI,2024-02-13 09:30:00-05:00,20,2024-02-13 09:50:00-05:00,0.4,0.3,0.3,-0.00048464,-0.00121273,0.1,Above,104.51,970.17
CPI,2024-02-13 09:30:00-05:00,21,2024-02-13 09:51:00-05:00,0.4,0.3,0.3,0.00202508,0.00170141,0.1,Above,71.63,625.08
CPI,2024-02-13 09:30:00-05:00,22,2024-02-13 09:52:00-05:00,0.4,0.3,0.3,0.00003133,0.00069157,0.1,Above,66.05,604.4
CPI,2024-02-13 09:30:00-05:00,23,2024-02-13 09:53:00-05:00,0.4,0.3,0.3,-0.00115207,-0.00144673,0.1,Above,63.58,901.98
CPI,2024-02-13 09:30:00-05:00,24,2024-02-13 09:54:00-05:00,0.4,0.3,0.3,-0.00038747,-0.00001901,0.1,Above,84.82,674.62
CPI,2024-02-13 09:30:00-05:00,25,2024-02-13 09:55:00-05:00,0.4,0.3,0.3,0.00043377,0.00092027,0.1,Above,152.12,1590.42
CPI,2024-02-13 09:30:00-05:00,26,2024-02-13 09:56:00-05:00,0.4,0.3,0.3,0.00082001,0.002044,0.1,Above,174.37,1114.27
CPI,2024-02-13 09:30:00-05:00,27,2024-02-13 09:57:00-05:00,0.4,0.3,0.3,-0.00078206,0.00018578,0.1,Above,73.74,3107.69
CPI,2024-02-13 09:30:00-05:00,28,2024-02-13 09:58:00-05:00,0.4,0.3,0.3,-0.00123858,-0.00167933,0.1,Above,70.74,330.46
CPI,2024-02-13 09:30:00-05:00,29,2024-02-13 09:59:00-05:00,0.4,0.3,0.3,-0.00059994,-0.00010252,0.1,Above,41.6,460.89
CPI,2024-02-13 09:30:00-05:00,30,2024-02-13 10:00:00-05:00,0.4,0.3,0.3,0.0006995,0.00097218,0.1,Above,96.58,533.12
CPI,2024-02-13 09:30:00-05:00,31,2024-02-13 10:01:00-05:00,0.4,0.3,0.3,0.00189118,0.00208664,0.1,Above,112.2,851.71
CPI,2024-02-13 09:30:00-05:00,32,2024-02-13 10:02:00-05:00,0.4,0.3,0.3,0.00106067,0.00015144,0.1,Above,78.7,470.66
CPI,2024-02-13 09:30:00-05:00,33,2024-02-13 10:03:00-05:00,0.4,0.3,0.3,-0.0020268,-0.00196841,0.1,Above,95.02,632.72
CPI,2024-02-13 09:30:00-05:00,34,2024-02-13 10:04:00-05:00,0.4,0.3,0.3,-0.0017861,-0.00169921,0.1,Above,125.4,664.25
CPI,2024-02-13 09:30:00-05:00,35,2024-02-13 10:05:00-05:00,0.4,0.3,0.3,-0.00076596,-0.00184268,0.1,Above,72.33,1171.22
CPI,2024-02-13 09:30:00-05:00,36,2024-02-13 10:06:00-05:00,0.4,0.3,0.3,0.00224661,0.00190317,0.1,Above,188.09,2868.77
CPI,2024-02-13 09:30:00-05:00,37,2024-02-13 10:07:00-05:00,0.4,0.3,0.3,0.00023751,0.00196794,0.1,Above,120.98,1579.07
CPI,2024-02-13 09:30:00-05:00,38,2024-02-13 10:08:00-05:00,0.4,0.3,0.3,-0.00040806,-0.00068629,0.1,Above,80.09,892.23
CPI,2024-02-13 09:30:00-05:00,39,2024-02-13 10:09:00-05:00,0.4,0.3,0.3,-0.00210595,-0.00261425,0.1,Above,97.5,710.27
CPI,2024-02-13 09:30:00-05:00,40,2024-02-13 10:10:00-05:00,0.4,0.3,0.3,-0.00108233,-0.00087877,0.1,Above,121.19,714.06
CPI,2024-02-13 09:30:00-05:00,41,2024-02-13 10:11:00-05:00,0.4,0.3,0.3,0.00079724,0.00047975,0.1,Above,77.06,513.04
CPI,2024-02-13 09:30:00-05:00,42,2024-02-13 10:12:00-05:00,0.4,0.3,0.3,-0.00065843,-0.00165168,0.1,Above,56.97,1273.45
CPI,2024-02-13 09:30:00-05:00,43,2024-02-13 10:13:00-05:00,0.4,0.3,0.3,-0.00073685,-0.00117029,0.1,Above,104.41,2549.28
CPI,2024-02-13 09:30:00-05:00,44,2024-02-13 10:14:00-05:00,0.4,0.3,0.3,-0.00183801,-0.00320203,0.1,Above,143.14,2453.79
CPI,2024-02-13 09:30:00-05:00,45,2024-02-13 10:15:00-05:00,0.4,0.3,0.3,0.00153113,0.00154681,0.1,Above,101.57,1653.1
CPI,2024-02-13 09:30:00-05:00,46,2024-02-13 10:16:00-05:00,0.4,0.3,0.3,0.0007267,0.00046639,0.1,Above,62.44,434.17
CPI,2024-02-13 09:30:00-05:00,47,2024-02-13 10:17:00-05:00,0.4,0.3,0.3,-0.00079698,-0.00110046,0.1,Above,91.52,582.35
CPI,2024-02-13 09:30:00-05:00,48,2024-02-13 10:18:00-05:00,0.4,0.3,0.3,0.00027851,-0.00008798,0.1,Above,117.93,637.78
CPI,2024-02-13 09:30:00-05:00,49,2024-02-13 10:19:00-05:00,0.4,0.3,0.3,0.00147616,0.00153407,0.1,Above,104.66,832.89
CPI,2024-02-13 09:30:00-05:00,50,2024-02-13 10:20:00-05:00,0.4,0.3,0.3,0.00177154,0.00127197,0.1,Above,114.74,462.56
CPI,2024-02-13 09:30:00-05:00,51,2024-02-13 10:21:00-05:00,0.4,0.3,0.3,-0.00000534,-0.00027467,0.1,Above,130.32,384
CPI,2024-02-13 09:30:00-05:00,52,2024-02-13 10:22:00-05:00,0.4,0.3,0.3,0.00117662,0.00125544,0.1,Above,95.03,275.72
CPI,2024-02-13 09:30:00-05:00,53,2024-02-13 10:23:00-05:00,0.4,0.3,0.3,0.00023661,0.0008537,0.1,Above,44.83,367.4
CPI,2024-02-13 09:30:00-05:00,54,2024-02-13 10:24:00-05:00,0.4,0.3,0.3,-0.00012012,0.00030082,0.1,Above,144.84,743.99
CPI,2024-02-13 09:30:00-05:00,55,2024-02-13 10:25:00-05:00,0.4,0.3,0.3,0.00022776,0.00052153,0.1,Above,40.88,214.13
CPI,2024-02-13 09:30:00-05:00,56,2024-02-13 10:26:00-05:00,0.4,0.3,0.3,0.00213199,0.00113382,0.1,Above,87.67,500.85
CPI,2024-02-13 09:30:00-05:00,57,2024-02-13 10:27:00-05:00,0.4,0.3,0.3,0.00111547,0.00035344,0.1,Above,75.42,233.64
CPI,2024-02-13 09:30:00-05:00,58,2024-02-13 10:28:00-05:00,0.4,0.3,0.3,0.00027478,0.00060786,0.1,Above,96.61,340.59
CPI,2024-02-13 09:30:00-05:00,59,2024-02-13 10:29:00-05:00,0.4,0.3,0.3,-0.00036743,0.00104412,0.1,Above,74.67,444.12
CPI,2024-02-13 09:30:00-05:00,60,2024-02-13 10:30:00-05:00,0.4,0.3,0.3,-0.00049056,0.00014034,0.1,Above,91.79,790.55
CPI,2024-02-13 09:30:00-05:00,61,2024-02-13 10:31:00-05:00,0.4,0.3,0.3,-0.00007543,-0.00072812,0.1,Above,62.71,503.4
CPI,2024-02-13 09:30:00-05:00,62,2024-02-13 10:32:00-05:00,0.4,0.3,0.3,-0.00135558,-0.00088425,0.1,Above,78.13,386.59
CPI,2024-02-13 09:30:00-05:00,63,2024-02-13 10:33:00-05:00,0.4,0.3,0.3,0.0006434,0.00071791,0.1,Above,40.13,180.76
CPI,2024-02-13 09:30:00-05:00,64,2024-02-13 10:34:00-05:00,0.4,0.3,0.3,0.00232154,0.00172325,0.1,Above,218.24,398.44
CPI,2024-02-13 09:30:00-05:00,65,2024-02-13 10:35:00-05:00,0.4,0.3,0.3,-0.00206083,-0.00078815,0.1,Above,65.28,364.62
CPI,2024-02-13 09:30:00-05:00,66,2024-02-13 10:36:00-05:00,0.4,0.3,0.3,-0.0003571,0.00002275,0.1,Above,92.95,480.38
CPI,2024-02-13 09:30:00-05:00,67,2024-02-13 10:37:00-05:00,0.4,0.3,0.3,-0.00025554,0.00081909,0.1,Above,128.8,487.15
CPI,2024-02-13 09:30:00-05:00,68,2024-02-13 10:38:00-05:00,0.4,0.3,0.3,0.00061231,0.00032585,0.1,Above,29.26,295.26
CPI,2024-02-13 09:30:00-05:00,69,2024-02-13 10:39:00-05:00,0.4,0.3,0.3,0.00084223,0.00067422,0.1,Above,103.06,212.22
CPI,2024-02-13 09:30:00-05:00,70,2024-02-13 10:40:00-05:00,0.4,0.3,0.3,-0.00194319,-0.00160114,0.1,Above,45.22,362.86
CPI,2024-02-13 09:30:00-05:00,71,2024-02-13 10:41:00-05:00,0.4,0.3,0.3,-0.00120598,-0.00061798,0.1,Above,63.75,255.4
CPI,2024-02-13 09:30:00-05:00,72,2024-02-13 10:42:00-05:00,0.4,0.3,0.3,0.00059224,0.0012481,0.1,Above,64.93,471.98
CPI,2024-02-13 09:30:00-05:00,73,2024-02-13 10:43:00-05:00,0.4,0.3,0.3,0.00006945,0.00081461,0.1,Above,35.43,251.08
CPI,2024-02-13 09:30:00-05:00,74,2024-02-13 10:44:00-05:00,0.4,0.3,0.3,-0.00031713,-0.00047701,0.1,Above,39.2,249.76
CPI,2024-02-13 09:30:00-05:00,75,2024-02-13 10:45:00-05:00,0.4,0.3,0.3,0.00026927,0.00007575,0.1,Above,37.53,237.06
CPI,2024-02-13 09:30:00-05:00,76,2024-02-13 10:46:00-05:00,0.4,0.3,0.3,0.00107435,0.00065142,0.1,Above,34.58,247.79
CPI,2024-02-13 09:30:00-05:00,77,2024-02-13 10:47:00-05:00,0.4,0.3,0.3,-0.00020588,-0.00004163,0.1,Above,25.74,230.92
CPI,2024-02-13 09:30:00-05:00,78,2024-02-13 10:48:00-05:00,0.4,0.3,0.3,-0.0006976,-0.00133989,0.1,Above,38.84,281.11
CPI,2024-02-13 09:30:00-05:00,79,2024-02-13 10:49:00-05:00,0.4,0.3,0.3,0.00061902,0.00060641,0.1,Above,28.41,180.75
CPI,2024-02-13 09:30:00-05:00,80,2024-02-13 10:50:00-05:00,0.4,0.3,0.3,-0.00108292,-0.00084847,0.1,Above,49.62,302
CPI,2024-02-13 09:30:00-05:00,81,2024-02-13 10:51:00-05:00,0.4,0.3,0.3,-0.00052381,-0.00044355,0.1,Above,45.51,393.1
CPI,2024-02-13 09:30:00-05:00,82,2024-02-13 10:52:00-05:00,0.4,0.3,0.3,0.00081298,0.0004172,0.1,Above,30.94,472.47
CPI,2024-02-13 09:30:00-05:00,83,2024-02-13 10:53:00-05:00,0.4,0.3,0.3,-0.00001926,0.00051559,0.1,Above,16.54,141.1
CPI,2024-02-13 09:30:00-05:00,84,2024-02-13 10:54:00-05:00,0.4,0.3,0.3,-0.00033538,-0.00063658,0.1,Above,26.69,147.2
CPI,2024-02-13 09:30:00-05:00,85,2024-02-13 10:55:00-05:00,0.4,0.3,0.3,-0.00086774,-0.00115264,0.1,Above,30.45,270.22
CPI,2024-02-13 09:30:00-05:00,86,2024-02-13 10:56:00-05:00,0.4,0.3,0.3,-0.00031979,-0.0005656,0.1,Above,63.78,813.96
CPI,2024-02-13 09:30:00-05:00,87,2024-02-13 10:57:00-05:00,0.4,0.3,0.3,0.00037837,-0.0001937,0.1,Above,41.7,658.55
CPI,2024-02-13 09:30:00-05:00,88,2024-02-13 10:58:00-05:00,0.4,0.3,0.3,0.00031136,0.00023173,0.1,Above,20.34,385.38
CPI,2024-02-13 09:30:00-05:00,89,2024-02-13 10:59:00-05:00,0.4,0.3,0.3,-0.00085423,-0.00076339,0.1,Above,21.62,246.06
CPI,2024-02-13 09:30:00-05:00,90,2024-02-13 11:00:00-05:00,0.4,0.3,0.3,0.0006758,0.00060053,0.1,Above,71.45,473.1
CPI,2024-02-13 09:30:00-05:00,91,2024-02-13 11:01:00-05:00,0.4,0.3,0.3,-0.00050041,0.00006458,0.1,Above,86.94,321.66
CPI,2024-02-13 09:30:00-05:00,92,2024-02-13 11:02:00-05:00,0.4,0.3,0.3,0.00010465,0.00065331,0.1,Above,35.59,171.76
CPI,2024-02-13 09:30:00-05:00,93,2024-02-13 11:03:00-05:00,0.4,0.3,0.3,0.00090314,0.00121467,0.1,Above,36.16,347.76
CPI,2024-02-13 09:30:00-05:00,94,2024-02-13 11:04:00-05:00,0.4,0.3,0.3,0.00045137,0.00057248,0.1,Above,66.48,318.98
CPI,2024-02-13 09:30:00-05:00,95,2024-02-13 11:05:00-05:00,0.4,0.3,0.3,0.00061589,-0.00044332,0.1,Above,79.3,356.88
CPI,2024-02-13 09:30:00-05:00,96,2024-02-13 11:06:00-05:00,0.4,0.3,0.3,-0.00028298,-0.00064064,0.1,Above,24.89,1048.53
CPI,2024-02-13 09:30:00-05:00,97,2024-02-13 11:07:00-05:00,0.4,0.3,0.3,-0.00037236,-0.00049691,0.1,Above,28.23,162.53
CPI,2024-02-13 09:30:00-05:00,98,2024-02-13 11:08:00-05:00,0.4,0.3,0.3,-0.00025858,0.00049715,0.1,Above,46.75,201.53
